order_id,customer_id,restaurant_name,cuisine,order_datetime,delivery_time_min,order_value,discount_percent,payment_method,rating,delivery_city,delivery_partner,food_items,restaurant_lat,restaurant_long,user_lat,user_long,cancellation_reason,refund_amount
40117,7640,Pizza Craft,ITALIAN,2025-02-19 14:52:04,,NA,,Wallet,1.5,Hyderabad,Kiran,"Pizza, Coke",21.585563783892123,86.70752368516739,18.18028236486069,82.4375264448407,Rider unavailable,519.0
57456,9192,Tandoori Nights,North Indian,2025-05-01 16:51:04,delay,,27.79,Net Banking,3.0,Bangalore,Fatima,Sushi Set,27.880238941471035,79.73545288150646,18.47358122543263,85.08880552038345,Restaurant busy,pending
29215,1437,burger hub,Chinese,2025-05-25 06:51:04,delay,,,UPI,five,Kolkata,Amit,Sushi Set,26.435877718591506,80.32340173709925,26.848418062309566,80.54692708281227,Restaurant busy,pending
91696,6437,Kebab Street,ITALIAN,2024-12-22 07:07:04,44,,,upi,five,Hyderabad,Harsh,Sushi Set,15.350435258627945,85.41945387259493,13.569375479076129,78.41715171882603,Rider unavailable,84.97
13357,5508,Biryani Express,Chinese,2025-06-03 08:11:04,delay,NA,,UPI,,Delhi,Kiran,"Pizza, Coke",13.738541092333278,78.82786721017206,14.895835072873727,78.0407988889736,Restaurant busy,187.93
91233,6304,Sushi World,Chinese,2025-06-26 18:22:04,,,,UPI,five,Pune,Fatima,Sushi Set,13.31567463234093,74.35322263028803,21.584842152553556,87.90434733169307,,
94177,7863,Veggie Point,ITALIAN,2025-09-08 01:31:04,,663.83,32.59,Cash,,Bangalore,Fatima,"Burger, Fries",15.951672837674604,76.5541253969248,15.068516301311174,82.05173275877374,Rider unavailable,84.59
67993,1570,Sushi World,Fast Food,2025-08-07 01:00:04,,NA,,UPI,,Delhi,Fatima,Biryani,25.128545348694384,76.37005549732375,16.983094694447566,77.49794654082439,Customer Cancelled,pending
64590,6699,Veggie Point,Mexican,2025-10-31 20:32:04,101,NA,,upi,five,Delhi,Deepak,Sushi Set,25.30473705747027,86.94123703529962,26.519091094987647,88.19923420042439,Customer Cancelled,0
99082,6110,Kebab Street,Fast Food,2025-04-11 16:13:04,delay,NA,,Wallet,,Kolkata,Amit,Biryani,18.60398800344749,87.42495239657876,28.45799475351343,77.81168312706197,Customer Cancelled,553.8
88587,1186,Pizza Craft,Mexican,2025-10-30 08:15:04,88,NA,12.59,CASH,five,Pune,Kiran,"Pizza, Coke",17.10024478091476,79.84650383239985,28.336380442064097,86.68282748221579,Restaurant busy,486.83
78582,7213,Spice Villa,North Indian,2025-07-14 07:14:04,delay,NA,,UPI,3.3,Delhi,Fatima,Noodles,18.013029507645644,82.19798844005336,14.456882425784336,83.42806860667656,Customer Cancelled,0
45443,6320,Veggie Point,Fast Food,2025-06-27 01:42:04,,1186.17,,Net Banking,,Bangalore,Harsh,Noodles,27.453029487207147,80.63486146551644,16.57667069765485,82.84781260264639,Restaurant busy,100.84
84644,8052,Pizza Craft,Italian,2025-09-29 04:24:04,delay,NA,,Card,4.4,Kolkata,Harsh,Biryani,18.90710745444793,75.98204461740526,22.277124473839294,85.22666920174521,Restaurant busy,pending
43000,6978,Biryani Express,Italian,2024-12-15 19:53:04,,NA,21.05,Card,1.4,Kolkata,Fatima,South Thali,25.804733273862908,82.3487241451555,16.751057219234067,78.59297825989353,,
11134,7236,Tandoori Nights,north indian,2025-09-26 20:14:04,88,,,Card,,Mumbai,Fatima,"Pizza, Coke",26.766144925080674,83.88285175665686,18.613256896228172,86.39622938123665,Restaurant busy,pending
20354,5807,burger hub,South Indian,2025-07-14 00:22:04,55,877.48,36.09,UPI,4.0,Hyderabad,Amit,Sushi Set,17.796748636205713,76.97400680262899,26.54221561980738,87.36249898914284,Rider unavailable,pending
62768,3577,burger hub,North Indian,2025-09-04 00:30:04,,NA,,upi,five,Bangalore,Harsh,"Pizza, Coke",14.616572900957918,81.16453363460923,28.356386396658216,77.51031558580986,Customer Cancelled,0
46208,1922,burger hub,north indian,2025-06-11 14:02:04,,NA,,Cash,4.9,Mumbai,Amit,"Pizza, Coke",25.54407938055499,82.13658236642358,15.27972362050238,80.04873861108531,Rider unavailable,pending
17760,2041,Sushi World,Chinese,2025-07-21 00:06:04,delay,,,Net Banking,five,Pune,Amit,"Burger, Fries",22.910224016585467,78.18238642788072,14.36819165658,87.86746878421008,Restaurant busy,pending
97883,2975,burger hub,Fast Food,2025-07-12 07:11:04,,221.52,17.9,CASH,1.8,Pune,Fatima,Sushi Set,22.52567416290531,74.90207411990816,19.996155933737324,77.11085576531073,Restaurant busy,0
56942,9222,Noodle House,South Indian,2025-10-31 04:05:04,,,,UPI,,Pune,Rohan,"Pizza, Coke",22.452702329147193,81.0705252735081,24.49860169906973,75.6464015333067,Rider unavailable,497.82
10710,4859,Tandoori Nights,north indian,2025-11-19 06:22:04,,NA,,Card,five,Pune,Deepak,Biryani,13.066535025820137,78.24021009315497,27.99697154780388,83.48773279053576,,
20425,2681,Burger Hub,Japanese,2025-03-24 04:48:04,,,,CASH,2.1,Pune,Harsh,Noodles,18.976959103345116,75.7956464689111,24.956200357314984,84.74613699027117,,
91410,8020,Tandoori Nights,North Indian,2025-09-30 13:17:04,delay,,20.98,Net Banking,,Delhi,Rohan,South Thali,26.16584241379848,84.10591185111528,13.196246721355912,77.97980603718665,,
85003,5277,Spice Villa,ITALIAN,2025-10-30 19:14:04,,NA,,Card,five,Hyderabad,Harsh,South Thali,26.68934800465297,80.86587529485865,16.421829574850918,83.5703062722372,Rider unavailable,0
26499,7650,Sushi World,Japanese,2025-05-28 06:32:04,,NA,,Card,1.1,Kolkata,Rohan,Biryani,28.50115923777576,73.06925719997598,21.840467556401116,82.28853120775017,Customer Cancelled,0
29384,1947,Café Bliss,Italian,2024-12-29 21:05:04,45,,,Wallet,five,Mumbai,Deepak,South Thali,16.546609911645746,78.3342292628792,17.242078233210503,88.17820963486092,Rider unavailable,0
12872,1468,Veggie Point,Mexican,2025-02-18 04:54:04,delay,1124.47,,UPI,,Hyderabad,Fatima,South Thali,22.173798164220873,73.5173725181364,16.851528007938057,80.51418601138813,Restaurant busy,458.25
79013,7862,Spice Villa,Japanese,2025-08-08 09:02:04,delay,858.31,,UPI,five,Mumbai,Sana,Sushi Set,17.02737977394731,78.84330814622845,18.419596967484182,80.91361320575244,Customer Cancelled,148.99
64097,1870,Veggie Point,Fast Food,2025-03-03 16:20:04,31,NA,,UPI,five,Bangalore,Harsh,South Thali,27.49001852302942,87.86639349562049,25.325679344726908,83.19780502178936,Rider unavailable,0
22514,2916,Veggie Point,north indian,2025-08-25 04:03:04,,NA,,UPI,1.1,Mumbai,Amit,"Pizza, Coke",18.643942800810944,84.90711270996253,13.34743948657331,84.43998640244969,Rider unavailable,pending
82127,1313,Sushi World,ITALIAN,2025-07-16 01:52:04,delay,,,Net Banking,,Bangalore,Rohan,"Pizza, Coke",21.301912290092883,87.38432495845812,17.705219642630205,75.87397964736097,Rider unavailable,112.4
67067,4047,Café Bliss,South Indian,2025-08-23 09:30:04,,285.75,,UPI,4.0,Bangalore,Deepak,Noodles,13.142360637420047,75.96541150466416,15.503640805619352,86.41179697421516,,
32987,6110,Tandoori Nights,Mexican,2025-03-29 11:59:04,delay,NA,,Cash,five,Hyderabad,Fatima,South Thali,17.015699684000683,80.48677276198845,25.583680382210012,85.23301228904046,,
49407,7629,Burger Hub,South Indian,2024-12-12 04:01:04,73,1211.39,,Net Banking,1.5,Bangalore,Deepak,Sushi Set,23.40115531341532,78.63382423998138,14.831770770859094,78.51365981258388,,
40259,1857,burger hub,North Indian,2025-01-17 20:06:04,,319.21,0.67,UPI,five,Pune,Fatima,South Thali,13.252729731265458,76.50723652287272,13.04397222194978,85.47429310691183,Restaurant busy,0
58227,8239,Noodle House,Japanese,2025-02-12 03:45:04,delay,779.22,10.13,UPI,,Pune,Deepak,South Thali,13.029676025802013,84.49875327419173,27.74706086940501,87.93039571991439,,
73863,1485,Pizza Craft,North Indian,2025-05-05 20:54:04,,,15.19,Card,1.8,Delhi,Amit,Sushi Set,21.63533623836488,84.41213320658176,19.34606132670734,77.97086668114682,Rider unavailable,pending
68834,4113,Kebab Street,Chinese,2025-03-01 13:53:04,delay,NA,,Net Banking,2.4,Kolkata,Harsh,Biryani,13.381167283371532,79.46320021624369,16.03877144846744,79.03127002987249,Rider unavailable,586.54
54104,1398,Pizza Craft,Italian,2025-07-21 17:41:04,16,NA,,upi,3.4,Bangalore,Fatima,South Thali,17.694631138595774,76.00086372282296,22.679615752416183,87.9223557445776,,
54688,8518,Noodle House,North Indian,2025-06-02 16:25:04,delay,,19.04,CASH,1.6,Kolkata,Rohan,Biryani,21.00521102196304,84.11455091453837,15.13695614786614,81.68703801447755,Rider unavailable,282.98
54853,3313,burger hub,North Indian,2025-03-06 19:01:04,,NA,21.19,upi,4.5,Hyderabad,Fatima,South Thali,17.04466562167419,74.0275464063816,25.56760439637506,87.88890318232171,,
15840,4553,SPICE VILLA,Italian,2025-01-20 13:20:04,delay,,,Cash,4.4,Hyderabad,Deepak,Sushi Set,27.78620479296596,80.29220265862975,20.433597796487682,80.95184169220447,Restaurant busy,pending
23724,4041,Kebab Street,Chinese,2025-11-14 17:07:04,delay,1578.08,,Cash,,Kolkata,Sana,Noodles,16.682708123844314,73.0703312103452,25.090246348185392,75.53887153704684,Restaurant busy,88.99
99992,4355,Kebab Street,Mexican,2024-12-30 22:43:04,delay,,,UPI,1.9,Hyderabad,Kiran,Biryani,21.344879905333727,75.35741239087918,21.248633373528047,73.71903522827412,Customer Cancelled,288.27
82947,1463,Biryani Express,South Indian,2025-06-19 21:10:04,delay,,,Card,five,Mumbai,Sana,"Burger, Fries",18.923727532099818,73.39053255721123,17.158252092551024,85.48521429792778,Rider unavailable,631.88
67180,3324,SPICE VILLA,Mexican,2025-05-15 16:32:04,,1345.38,,Card,,Hyderabad,Harsh,Noodles,26.106184577829097,80.4484086291665,18.235377415273582,78.87780783082394,Rider unavailable,0
70352,7306,Pizza Craft,ITALIAN,2025-01-27 18:16:04,delay,NA,36.07,Wallet,five,Bangalore,Sana,Noodles,18.788334845791862,74.41317089666231,26.146079094180216,87.07518196727375,Customer Cancelled,423.14
97968,9643,Kebab Street,Mexican,2024-12-31 18:17:04,52,476.85,,UPI,1.1,Delhi,Fatima,"Burger, Fries",23.526685028509128,78.48735679405395,21.473269073997038,79.47766662109102,,
30831,1192,burger hub,Chinese,2025-07-06 11:28:04,,NA,31.81,upi,1.9,Delhi,Deepak,Biryani,13.672187719041148,74.43119595248046,19.526278514241245,85.3087788542171,Rider unavailable,pending
58838,3200,Spice Villa,Mexican,2025-09-24 11:42:04,,,,UPI,,Kolkata,Fatima,Noodles,19.003565206774518,86.84594804615647,15.465911661822087,75.45902970073183,Restaurant busy,110.48
56268,5944,Tandoori Nights,Mexican,2025-06-01 18:16:04,delay,276.87,,upi,five,Bangalore,Fatima,South Thali,19.778594769476864,77.06567022372182,20.412212988802082,79.4756170488323,,
93342,6366,Sushi World,Chinese,2024-12-01 12:39:04,15,1421.46,,Net Banking,,Mumbai,Amit,Noodles,27.031020353140008,77.51464701457867,26.108621354362178,77.97535071617341,,
97080,9954,burger hub,Fast Food,2025-06-12 09:24:04,,1093.37,,CASH,five,Bangalore,Harsh,"Burger, Fries",27.488083856473338,79.81374609979642,14.80717324340975,85.1361774323135,Customer Cancelled,682.79
21842,9916,Café Bliss,North Indian,2024-11-29 22:59:04,delay,NA,24.86,Net Banking,five,Hyderabad,Amit,Noodles,23.61487920545821,85.33737005832923,20.226760186905636,79.84367611967843,Rider unavailable,0
60644,7245,Tandoori Nights,north indian,2025-01-20 23:12:04,,,,UPI,five,Delhi,Kiran,"Burger, Fries",23.829224234829486,87.01775088456041,26.380015356970343,86.1758384366488,Customer Cancelled,pending
69454,7284,burger hub,South Indian,2025-05-07 07:47:04,delay,1573.86,,CASH,,Mumbai,Fatima,Biryani,23.145497122326553,83.88784731300221,28.128908031798154,82.6947472404465,Customer Cancelled,pending
21331,8093,SPICE VILLA,Mexican,2025-10-11 13:54:04,,,,CASH,,Delhi,Amit,Biryani,18.311619120989004,79.30455306842241,20.10549690242641,85.11825035861479,,
41032,6046,Sushi World,Mexican,2025-09-28 13:42:04,delay,628.21,,Cash,,Kolkata,Harsh,Biryani,27.372557087661797,77.93095251939847,13.30539069588922,85.52151834996629,Rider unavailable,234.83
61244,6894,Biryani Express,South Indian,2025-10-05 04:31:04,,659.3,,Net Banking,,Delhi,Harsh,Biryani,14.28710485016122,73.19032974196348,21.912767904858022,83.15725147996471,Rider unavailable,pending
89104,1925,Noodle House,ITALIAN,2025-01-31 14:19:04,,NA,,Wallet,4.0,Delhi,Deepak,"Pizza, Coke",20.57196030995786,82.15002612853318,21.81417609325041,85.96153724189949,,
93760,1728,Noodle House,north indian,2025-07-10 12:16:04,delay,142.63,11.04,CASH,1.3,Delhi,Fatima,"Burger, Fries",20.975430941617823,79.12306751802936,23.36787354881729,79.06723745919996,,
36307,5978,Noodle House,north indian,2025-10-02 21:17:04,,NA,7.62,Wallet,2.0,Mumbai,Deepak,Sushi Set,19.293763256402514,82.11791862437624,22.076348555666193,81.60056877966065,Rider unavailable,pending
40732,4227,burger hub,north indian,2025-11-15 04:54:04,,,27.63,Card,,Bangalore,Harsh,"Pizza, Coke",14.589809234720816,76.49105021566176,20.210300634093517,78.52956955143719,Customer Cancelled,205.79
15312,8820,Kebab Street,Fast Food,2025-10-07 07:40:04,85,435.09,,CASH,five,Hyderabad,Rohan,Sushi Set,26.896057514124024,77.0410965639941,27.95373257820227,82.02731952879837,,
97579,3593,Biryani Express,north indian,2025-05-17 09:00:04,49,1495.17,,upi,five,Delhi,Kiran,South Thali,21.76033887203139,82.7078400113585,14.424683411340904,85.69094376755054,Rider unavailable,0
73626,4226,Noodle House,north indian,2024-11-27 06:45:04,delay,924.06,,Wallet,1.6,Kolkata,Rohan,Noodles,27.59027912447872,81.63233023173254,24.441530296703714,80.2681234709166,,
33954,3342,Biryani Express,Mexican,2025-01-18 10:21:04,delay,,34.99,upi,five,Pune,Fatima,Sushi Set,28.482249294934995,84.57174721603485,15.4077886698072,76.38073646129857,Rider unavailable,0
78411,9957,Pizza Craft,Fast Food,2025-02-04 20:20:04,delay,,20.22,Cash,,Bangalore,Rohan,Sushi Set,25.631261905940296,73.23062638413987,24.0143375090803,81.25305955547016,Rider unavailable,154.66
75182,9217,Veggie Point,Chinese,2025-08-31 03:35:04,28,NA,,Card,3.4,Hyderabad,Kiran,Sushi Set,28.481816568376292,74.16162593906785,19.592165542128917,74.03482871605334,Rider unavailable,0
53551,9389,Spice Villa,ITALIAN,2025-02-24 11:01:04,delay,NA,,Wallet,,Mumbai,Amit,Noodles,27.726849440043534,78.77940741165351,12.962235034316025,84.14420299711203,Customer Cancelled,pending
26014,2007,Tandoori Nights,north indian,2025-07-20 16:54:04,,NA,,Card,3.9,Bangalore,Fatima,Sushi Set,20.202444378946304,83.42010518382297,20.07002552862541,81.15655362709701,Rider unavailable,0
28718,9431,Pizza Craft,Fast Food,2025-09-02 15:38:04,118,754.92,,Card,five,Pune,Amit,"Pizza, Coke",26.783474185091265,79.68099134237461,28.10517050552283,85.81551564590534,Customer Cancelled,0
46532,4584,Café Bliss,North Indian,2025-06-14 07:50:04,,1456.25,13.76,UPI,3.7,Kolkata,Rohan,Noodles,26.886937166208988,86.68368153525299,22.954978005988558,79.56272795554682,Rider unavailable,pending
68512,9043,burger hub,north indian,2024-12-22 09:00:04,41,1753.01,,upi,3.9,Bangalore,Harsh,"Burger, Fries",16.737831893372153,72.8816666537805,19.481941725030165,79.3752890849842,Restaurant busy,310.36
13806,9742,Noodle House,South Indian,2025-06-07 16:32:04,37,1794.0,,UPI,five,Delhi,Amit,"Burger, Fries",23.29050738500092,75.97230007708549,18.56707478971826,87.20787007511021,Restaurant busy,pending
84330,7371,Sushi World,Japanese,2025-11-01 02:08:04,,,,CASH,,Hyderabad,Deepak,South Thali,16.8369498167341,85.04323458412541,28.156508371154903,80.77396328230333,,
36168,5948,Veggie Point,Chinese,2025-08-30 14:37:04,,NA,,upi,,Hyderabad,Fatima,Sushi Set,26.070761661401995,83.05401281690816,21.600895928460112,77.54864298613609,Restaurant busy,0
80058,3134,Veggie Point,North Indian,2024-12-05 15:51:04,delay,NA,,UPI,,Mumbai,Deepak,Biryani,25.104723546855165,84.8152783260286,19.741861825248986,81.09782587678119,,
51258,3422,Biryani Express,Fast Food,2025-05-05 06:11:04,delay,1301.11,8.27,Card,,Bangalore,Rohan,"Pizza, Coke",18.240501972814798,83.54829360701777,17.98583211553847,76.3482660602102,Restaurant busy,0
92879,4997,Sushi World,Chinese,2025-11-05 16:51:04,delay,,23.97,Wallet,4.0,Bangalore,Amit,South Thali,16.602393501173122,76.3582401044512,16.600708517527437,83.8733916751646,Restaurant busy,0
30405,5225,Pizza Craft,South Indian,2025-10-15 15:51:04,delay,NA,,Cash,,Delhi,Fatima,"Pizza, Coke",24.986282077215066,78.36154947722339,27.414476256344138,86.3406645239761,Customer Cancelled,pending
37821,2093,Pizza Craft,Fast Food,2025-06-23 13:39:04,,NA,36.95,Wallet,1.0,Hyderabad,Fatima,Sushi Set,20.66085760033768,81.40933969467517,25.634507554168586,84.51845831050301,Customer Cancelled,0
61894,7863,Kebab Street,Chinese,2025-07-29 15:18:04,delay,,,UPI,3.0,Pune,Sana,Sushi Set,25.94993181229918,80.60833877507463,18.946009129116653,74.34921232745047,Customer Cancelled,313.61
90594,6969,Spice Villa,Italian,2025-02-08 16:25:04,,1439.09,8.31,Card,2.6,Mumbai,Fatima,Sushi Set,13.085273342500935,79.42337756565372,19.78329827773014,86.55284809232188,Restaurant busy,0
22664,4261,burger hub,ITALIAN,2025-08-17 13:33:04,54,1665.97,,Card,five,Pune,Deepak,South Thali,16.718342194931605,83.44187746865386,17.16145589615748,86.55548863984843,Customer Cancelled,pending
32362,6038,Veggie Point,Mexican,2025-10-11 19:56:04,delay,765.94,30.45,Net Banking,five,Kolkata,Harsh,"Burger, Fries",13.959248034811804,80.62530203400601,25.920058854737597,72.81893348049582,Restaurant busy,pending
87730,3162,Noodle House,ITALIAN,2025-02-16 15:04:04,,NA,,Card,,Kolkata,Amit,"Burger, Fries",21.964833044113412,73.92688259481513,15.193340408573182,75.95113371102212,Rider unavailable,521.81
63747,5147,Sushi World,Japanese,2025-02-20 23:29:04,delay,NA,30.97,Wallet,3.1,Bangalore,Harsh,"Burger, Fries",13.156223033083492,84.16456732228616,12.837041204677602,75.87702315700416,Restaurant busy,0
27348,1459,Biryani Express,ITALIAN,2025-02-08 20:02:04,49,,,UPI,five,Delhi,Harsh,"Pizza, Coke",27.064784231859143,76.18168353554228,20.512064889989766,87.28825964656123,,
47796,6250,Pizza Craft,South Indian,2025-05-02 00:25:04,,NA,,Net Banking,,Bangalore,Deepak,"Burger, Fries",23.097003020282923,75.00528758107293,21.16611355125456,78.00293596156726,Restaurant busy,pending
97481,8831,SPICE VILLA,Italian,2025-10-30 15:13:04,,,,upi,,Bangalore,Fatima,Biryani,18.093491299566235,76.81178358098703,21.62458150632793,73.893384542021,,
99772,1098,Burger Hub,Fast Food,2025-03-26 15:03:04,26,1121.86,,CASH,3.6,Hyderabad,Kiran,South Thali,14.655376359551198,84.68667182550999,20.49563374212013,76.21789390686276,,
46603,2091,Noodle House,Mexican,2025-07-22 04:25:04,65,,,UPI,,Bangalore,Harsh,Biryani,15.113964255104682,76.58417259320716,17.879424001642654,76.5206744917755,Customer Cancelled,406.32
23116,8864,Tandoori Nights,Fast Food,2025-08-30 10:02:04,,,9.63,CASH,2.4,Pune,Deepak,South Thali,21.374849062331815,76.93494051648946,20.03123373985186,77.1620797227068,Restaurant busy,pending
12965,5251,Tandoori Nights,ITALIAN,2025-06-26 16:20:04,delay,314.86,14.47,Wallet,five,Hyderabad,Kiran,South Thali,25.20905744410024,79.46407862875364,23.559590193130475,77.40716207993121,Restaurant busy,89.82
78532,6128,Kebab Street,Chinese,2025-07-23 13:58:04,,1763.71,,UPI,3.7,Kolkata,Harsh,Noodles,13.78581817152681,83.77141336437755,22.440279303515723,86.39855872616486,Rider unavailable,160.87
11163,5415,Veggie Point,North Indian,2025-09-15 14:14:04,delay,,,Cash,,Kolkata,Amit,"Pizza, Coke",16.78858447320274,83.75487674615975,18.96513987903516,82.1975433656526,Rider unavailable,pending
77352,8951,Pizza Craft,North Indian,2025-09-29 12:15:04,96,NA,,upi,five,Mumbai,Fatima,Biryani,22.161051932734022,75.95338591442952,27.667930439555803,75.25833913944379,,
85455,7672,Tandoori Nights,North Indian,2025-05-30 06:35:04,delay,NA,,UPI,,Bangalore,Harsh,South Thali,25.498462238975662,86.85339277744345,27.26635979699837,74.774802777122,Restaurant busy,pending
26825,4070,Spice Villa,Fast Food,2025-01-31 09:33:04,delay,608.38,21.28,CASH,,Pune,Sana,"Pizza, Coke",22.145120757049146,80.08445452495694,27.141634965694614,77.33089771882102,Rider unavailable,359.52
35748,3399,Tandoori Nights,North Indian,2025-01-29 05:57:04,delay,1632.94,20.53,Wallet,3.2,Kolkata,Amit,Noodles,26.790827350212073,85.85173570104092,25.109369244369987,87.3679474979827,Rider unavailable,126.28
81191,4921,Noodle House,north indian,2024-12-05 03:28:04,,NA,,Card,,Mumbai,Fatima,"Burger, Fries",20.139611670158665,85.87420538566649,22.926910558344275,82.47282082263447,Restaurant busy,499.13
12560,8343,Sushi World,ITALIAN,2025-09-28 16:50:04,64,1419.1,,CASH,,Pune,Rohan,Biryani,14.322667924869293,79.90553980359076,17.525101732381852,78.37176721999369,,
95718,7469,Café Bliss,ITALIAN,2024-12-05 21:28:04,delay,1775.75,,CASH,2.6,Bangalore,Fatima,Sushi Set,21.85736219939139,85.23716895885974,26.420584873796088,74.25081667144545,Rider unavailable,pending
96477,6221,Café Bliss,South Indian,2025-10-11 06:37:04,,NA,26.8,CASH,five,Kolkata,Sana,"Pizza, Coke",13.360454902754292,76.81632546443421,18.58247970253402,80.08787298726105,,
46700,4367,Sushi World,Fast Food,2025-06-07 15:30:04,54,517.79,,Cash,five,Mumbai,Rohan,Sushi Set,22.80950895316508,85.10147556312195,24.316119670763808,82.87952583061896,Customer Cancelled,0
22697,4808,Café Bliss,Fast Food,2025-05-24 18:49:04,delay,NA,9.95,Net Banking,,Kolkata,Rohan,Sushi Set,14.742550205747357,85.57380080336053,24.755104422573034,80.6993194384037,Restaurant busy,pending
83096,9624,Pizza Craft,North Indian,2025-09-28 09:20:04,delay,,,Card,2.2,Hyderabad,Rohan,"Pizza, Coke",14.83146364917932,87.10602041166375,24.28802162231439,80.1482044335458,Customer Cancelled,pending
41628,6479,Kebab Street,ITALIAN,2025-08-20 02:48:04,48,1500.75,,Net Banking,five,Pune,Amit,Noodles,25.93863380275159,75.21870326181656,15.712354569996428,87.37919408615048,,
71102,4112,Sushi World,Fast Food,2025-10-04 00:23:04,delay,412.89,32.01,upi,five,Mumbai,Kiran,South Thali,17.202167555027355,79.7797301247691,20.101563231467935,81.6605537262574,,
13039,1680,burger hub,Chinese,2025-07-21 12:33:04,,,,CASH,five,Bangalore,Rohan,Biryani,22.767412680752876,82.87071146721496,26.41269957065373,72.94311691521222,,
63392,9993,Spice Villa,ITALIAN,2025-04-29 02:20:04,83,,,Cash,five,Kolkata,Rohan,Sushi Set,25.434811848291623,83.86705901747546,13.717863286605272,79.96286150780925,Restaurant busy,0
10491,1274,Sushi World,Chinese,2025-09-21 07:27:04,,,6.9,UPI,,Bangalore,Deepak,"Pizza, Coke",15.31244351027699,83.58915548951795,20.0900665845684,79.9963077727148,Rider unavailable,514.62
94480,4330,burger hub,Fast Food,2025-05-03 17:10:04,delay,NA,,Card,five,Hyderabad,Kiran,"Burger, Fries",16.687560340392476,78.75336835261658,22.67774160411534,73.19707877404981,Rider unavailable,pending
10010,5896,Veggie Point,South Indian,2025-10-17 13:27:04,,NA,10.03,Wallet,five,Delhi,Fatima,Noodles,18.27564883003662,80.13289714143627,19.304578375699222,82.4620749744748,Rider unavailable,50.24
62394,3250,burger hub,South Indian,2025-11-08 17:28:04,111,,8.09,upi,,Delhi,Amit,Biryani,18.785778967594734,86.93524676276085,28.065807225240594,72.94059472721428,,
65605,1125,Burger Hub,Japanese,2025-01-31 20:07:04,delay,,,Wallet,4.6,Mumbai,Amit,South Thali,15.051107231487723,75.59386949807266,16.707544328319724,82.08139554276461,,
76004,1782,Sushi World,South Indian,2025-05-01 17:29:04,delay,NA,12.35,Net Banking,,Pune,Fatima,"Burger, Fries",24.613324228928136,74.98080162804924,19.696029866629587,78.23802117687173,Rider unavailable,0
67053,9187,Spice Villa,Chinese,2025-06-13 04:27:04,,,,Card,,Bangalore,Harsh,"Burger, Fries",24.42044309267431,79.6568252691087,18.446214321534267,84.97928677152012,Customer Cancelled,pending
97052,2788,Veggie Point,Chinese,2024-12-06 06:34:04,delay,NA,26.73,Net Banking,,Pune,Kiran,Biryani,20.51999030870534,76.68324543391668,16.861471498876355,77.95403599964014,Rider unavailable,pending
54583,6235,Pizza Craft,ITALIAN,2025-06-10 03:52:04,76,132.27,,CASH,five,Hyderabad,Sana,South Thali,15.86883303809958,82.72879489319322,28.00607115522739,74.19506480755476,Rider unavailable,87.78
36513,9960,Veggie Point,ITALIAN,2025-05-18 16:03:04,47,,,Net Banking,,Bangalore,Fatima,Noodles,15.273487819256328,80.16281028717675,26.050291395888106,76.59293964950174,,
61528,2773,Pizza Craft,South Indian,2025-04-14 11:00:04,,NA,5.58,Card,3.4,Pune,Fatima,Noodles,23.5623065481672,77.88928817363596,19.617212238302606,80.95182351557354,Restaurant busy,0
66145,8074,Café Bliss,Mexican,2025-02-21 02:45:04,,NA,,upi,2.1,Bangalore,Sana,Noodles,15.314105452122643,83.96505568175404,14.898041849003045,85.88740047542561,Customer Cancelled,pending
76841,2679,Kebab Street,Japanese,2025-08-25 21:00:04,76,NA,11.52,UPI,,Bangalore,Fatima,Sushi Set,18.67614180777305,83.84859199191031,20.117970176311815,86.8906588539535,Rider unavailable,pending
27867,6712,Café Bliss,North Indian,2024-12-02 02:32:04,,783.45,12.35,UPI,1.9,Hyderabad,Sana,South Thali,16.465613666673384,83.16931439432973,24.741686781873867,83.51199363403107,Rider unavailable,pending
74608,2450,Noodle House,South Indian,2025-08-03 07:57:04,,192.18,,upi,,Kolkata,Amit,Biryani,26.18219334427045,74.1309051643712,25.76732724776395,73.64228409020757,Rider unavailable,pending
64396,7735,Pizza Craft,Italian,2025-08-24 14:33:04,107,,,Wallet,five,Bangalore,Kiran,Noodles,21.723007157593138,78.80835308654433,16.963162751512822,76.78298735298728,Restaurant busy,0
82412,7644,Biryani Express,north indian,2025-05-25 11:03:04,delay,,6.25,Card,5.0,Delhi,Amit,South Thali,14.54005760471747,73.35066642170047,27.730036958326988,79.90281885128154,Rider unavailable,456.93
11990,6131,Noodle House,Fast Food,2025-10-04 04:47:04,53,,,CASH,4.0,Mumbai,Amit,"Burger, Fries",27.014875247445858,79.98880500951593,24.629170595847754,80.565140322154,,
79390,7894,Biryani Express,Japanese,2025-07-03 02:02:04,,NA,,Cash,2.8,Delhi,Harsh,South Thali,14.062293482632244,87.80506589814914,27.866969163786813,77.53938362987004,Customer Cancelled,0
65270,1853,Spice Villa,Fast Food,2025-03-31 20:39:04,delay,1621.8,,CASH,3.2,Pune,Amit,"Pizza, Coke",17.919807025511286,74.09478370649344,20.336878275540847,82.51008525689255,,
18902,5196,burger hub,North Indian,2025-09-27 22:57:04,,1239.23,,CASH,2.4,Kolkata,Fatima,"Pizza, Coke",17.838256792993665,78.17676187668829,14.020250146180263,75.55492481880904,Rider unavailable,pending
