order_id,customer_id,restaurant_name,cuisine,order_datetime,delivery_time_min,order_value,discount_percent,payment_method,rating,delivery_city,delivery_partner,food_items,cancellation_reason,refund_amount,order_date,order_hour,order_day,is_rated
22897,9058,Veggie Point,Mexican,2025-01-04 00:26:04,47.0,692.96,0.0,Upi,0.0,Hyderabad,Sana,"Pizza, Coke",Rider unavailable,0.0,2025-01-04,0,Saturday,False
81576,9863,Sushi World,Italian,2025-01-31 00:21:04,60.0,958.0,2.73,Cash,2.9,Hyderabad,Harsh,Biryani,Rider unavailable,0.0,2025-01-31,0,Friday,True
62417,9369,Spice Villa,Japanese,2025-05-05 01:47:04,47.0,958.0,29.55,Net Banking,3.1,Bangalore,Sana,"Burger, Fries",Customer Cancelled,0.0,2025-05-05,1,Monday,True
40568,5676,Veggie Point,Fast Food,2025-09-13 03:27:04,60.0,958.0,0.0,Wallet,0.0,Kolkata,Harsh,Noodles,Rider unavailable,0.0,2025-09-13,3,Saturday,False
39134,6334,Spice Villa,Mexican,2025-07-04 05:19:04,60.0,705.81,23.61,Net Banking,0.0,Mumbai,Deepak,Noodles,Rider unavailable,0.0,2025-07-04,5,Friday,False
79242,6371,Noodle House,Chinese,2025-08-29 12:21:04,60.0,746.49,0.0,Net Banking,5.0,Kolkata,Harsh,South Thali,Customer Cancelled,0.0,2025-08-29,12,Friday,True
74515,1073,Spice Villa,Fast Food,2025-01-10 11:57:04,65.0,958.0,0.0,Upi,0.0,Delhi,Harsh,Noodles,Rider unavailable,513.88,2025-01-10,11,Friday,False
13382,5763,Sushi World,Fast Food,2025-02-07 03:03:04,25.0,958.0,0.0,Upi,0.0,Mumbai,Fatima,Sushi Set,No cancellation,0.0,2025-02-07,3,Friday,False
74168,4963,Veggie Point,South Indian,2025-07-14 10:11:04,60.0,588.0,9.53,Upi,5.0,Bangalore,Amit,Noodles,Rider unavailable,341.07,2025-07-14,10,Monday,True
97294,4756,Café Bliss,North Indian,2025-07-31 14:36:04,60.0,958.0,0.0,Net Banking,5.0,Hyderabad,Kiran,Biryani,Customer Cancelled,0.0,2025-07-31,14,Thursday,True
53346,5773,Biryani Express,Fast Food,2025-09-30 22:06:04,110.0,958.0,0.0,Upi,5.0,Hyderabad,Fatima,Biryani,Rider unavailable,0.0,2025-09-30,22,Tuesday,True
99190,9250,Café Bliss,Chinese,2025-03-17 18:23:04,18.0,275.48,0.0,Cash,4.5,Bangalore,Harsh,"Burger, Fries",Customer Cancelled,0.0,2025-03-17,18,Monday,True
42203,8220,Burger Hub,Japanese,2025-04-14 08:54:04,60.0,812.35,0.0,Cash,5.0,Kolkata,Deepak,Biryani,Rider unavailable,252.24,2025-04-14,8,Monday,True
31449,8957,Spice Villa,South Indian,2025-10-12 17:50:04,60.0,1602.91,0.0,Cash,0.0,Hyderabad,Harsh,South Thali,Customer Cancelled,371.95,2025-10-12,17,Sunday,False
58168,1570,Spice Villa,Mexican,2025-02-05 04:07:04,60.0,1431.99,0.0,Net Banking,0.0,Delhi,Sana,Noodles,Rider unavailable,0.0,2025-02-05,4,Wednesday,False
96557,3928,Sushi World,Mexican,2025-01-08 09:34:04,60.0,958.0,37.19,Cash,0.0,Hyderabad,Fatima,"Pizza, Coke",Customer Cancelled,0.0,2025-01-08,9,Wednesday,False
87001,9757,Tandoori Nights,Japanese,2025-11-13 20:53:04,60.0,356.43,33.98,Upi,0.0,Hyderabad,Kiran,South Thali,Customer Cancelled,0.0,2025-11-13,20,Thursday,False
91597,6352,Café Bliss,South Indian,2025-04-03 02:06:04,60.0,1500.03,16.85,Upi,5.0,Delhi,Deepak,"Burger, Fries",Customer Cancelled,0.0,2025-04-03,2,Thursday,True
93232,3359,Burger Hub,South Indian,2025-05-27 12:55:04,30.0,568.84,0.0,Net Banking,5.0,Delhi,Fatima,Biryani,Rider unavailable,651.7,2025-05-27,12,Tuesday,True
31606,6483,Kebab Street,Japanese,2025-05-15 15:37:04,60.0,958.0,0.33,Wallet,5.0,Mumbai,Fatima,"Pizza, Coke",Restaurant busy,0.0,2025-05-15,15,Thursday,True
18145,2583,Tandoori Nights,North Indian,2025-06-05 01:05:04,60.0,958.0,0.0,Cash,4.5,Kolkata,Harsh,South Thali,Customer Cancelled,0.0,2025-06-05,1,Thursday,True
46204,2887,Café Bliss,Italian,2025-05-11 17:02:04,60.0,492.09,0.0,Cash,1.1,Mumbai,Rohan,South Thali,Customer Cancelled,635.8,2025-05-11,17,Sunday,True
35678,6469,Biryani Express,North Indian,2024-12-10 04:43:04,113.0,881.61,5.75,Net Banking,1.5,Bangalore,Sana,Noodles,Restaurant busy,0.0,2024-12-10,4,Tuesday,True
77642,8961,Spice Villa,Japanese,2025-09-11 23:36:04,60.0,958.0,21.75,Upi,4.2,Pune,Sana,"Burger, Fries",No cancellation,0.0,2025-09-11,23,Thursday,True
56898,8896,Pizza Craft,Chinese,2025-10-02 17:43:04,60.0,958.0,16.03,Upi,5.0,Pune,Amit,"Pizza, Coke",Rider unavailable,0.0,2025-10-02,17,Thursday,True
15007,6740,Kebab Street,South Indian,2025-01-16 07:23:04,15.0,958.0,0.0,Net Banking,5.0,Hyderabad,Kiran,"Burger, Fries",Customer Cancelled,404.75,2025-01-16,7,Thursday,True
12348,8196,Sushi World,South Indian,2025-09-19 23:00:04,97.0,958.0,32.3,Upi,0.0,Pune,Deepak,Noodles,Customer Cancelled,549.27,2025-09-19,23,Friday,False
67876,5002,Pizza Craft,Italian,2025-05-14 19:16:04,60.0,958.0,0.0,Upi,1.5,Kolkata,Fatima,South Thali,No cancellation,0.0,2025-05-14,19,Wednesday,True
22979,4086,Burger Hub,North Indian,2025-09-11 22:48:04,60.0,358.44,0.0,Upi,3.0,Kolkata,Kiran,"Burger, Fries",Restaurant busy,375.09,2025-09-11,22,Thursday,True
29565,6224,Sushi World,Italian,2025-02-13 07:29:04,60.0,958.0,0.76,Cash,2.0,Pune,Sana,Sushi Set,Customer Cancelled,596.49,2025-02-13,7,Thursday,True
89567,2145,Spice Villa,Fast Food,2025-11-25 18:17:04,34.0,1308.16,20.01,Wallet,1.1,Mumbai,Kiran,Noodles,Restaurant busy,0.0,2025-11-25,18,Tuesday,True
14406,2962,Noodle House,Italian,2025-08-08 02:49:04,60.0,958.0,17.47,Upi,5.0,Bangalore,Harsh,"Burger, Fries",Restaurant busy,0.0,2025-08-08,2,Friday,True
31896,4920,Noodle House,North Indian,2025-01-18 03:58:04,96.0,958.0,0.0,Wallet,5.0,Kolkata,Amit,"Burger, Fries",Restaurant busy,622.07,2025-01-18,3,Saturday,True
37079,4985,Spice Villa,North Indian,2025-10-16 13:47:04,64.0,958.0,0.0,Cash,5.0,Mumbai,Deepak,"Pizza, Coke",Customer Cancelled,0.0,2025-10-16,13,Thursday,True
26117,2721,Tandoori Nights,Italian,2025-02-21 01:10:04,118.0,531.2,0.0,Upi,5.0,Kolkata,Rohan,South Thali,No cancellation,0.0,2025-02-21,1,Friday,True
36692,8091,Burger Hub,North Indian,2025-01-06 23:07:04,69.0,958.0,0.0,Upi,5.0,Hyderabad,Rohan,South Thali,Customer Cancelled,73.89,2025-01-06,23,Monday,True
80581,1955,Café Bliss,Italian,2025-02-03 15:29:04,60.0,958.0,20.67,Net Banking,2.7,Mumbai,Kiran,Biryani,Rider unavailable,0.0,2025-02-03,15,Monday,True
34464,7095,Kebab Street,Japanese,2025-07-18 03:59:04,108.0,798.7,0.0,Cash,5.0,Bangalore,Sana,South Thali,Customer Cancelled,0.0,2025-07-18,3,Friday,True
87814,2975,Biryani Express,Chinese,2025-02-04 19:28:04,31.0,253.59,0.0,Wallet,1.0,Kolkata,Deepak,"Burger, Fries",Rider unavailable,0.0,2025-02-04,19,Tuesday,True
71579,7816,Café Bliss,Japanese,2025-05-22 16:24:04,60.0,958.0,17.74,Card,0.0,Kolkata,Deepak,Sushi Set,No cancellation,0.0,2025-05-22,16,Thursday,False
78007,3494,Tandoori Nights,South Indian,2025-08-14 23:05:04,60.0,958.0,0.0,Card,3.2,Pune,Kiran,Noodles,Customer Cancelled,377.52,2025-08-14,23,Thursday,True
46449,6773,Sushi World,Italian,2025-10-27 21:49:04,60.0,958.0,12.92,Cash,1.8,Bangalore,Harsh,Sushi Set,Rider unavailable,0.0,2025-10-27,21,Monday,True
91310,3101,Café Bliss,Italian,2025-05-06 07:32:04,40.0,630.67,2.14,Net Banking,0.0,Bangalore,Rohan,Biryani,Customer Cancelled,0.0,2025-05-06,7,Tuesday,False
39064,9725,Spice Villa,South Indian,2025-04-02 23:16:04,60.0,958.0,0.0,Card,2.2,Delhi,Rohan,South Thali,No cancellation,0.0,2025-04-02,23,Wednesday,True
19280,4266,Tandoori Nights,Italian,2025-06-16 13:05:04,60.0,750.5,0.0,Upi,5.0,Delhi,Fatima,South Thali,Rider unavailable,0.0,2025-06-16,13,Monday,True
36595,4511,Veggie Point,Fast Food,2025-06-09 03:03:04,25.0,958.0,34.79,Wallet,0.0,Pune,Sana,Sushi Set,Customer Cancelled,0.0,2025-06-09,3,Monday,False
63774,7013,Kebab Street,Japanese,2025-01-06 08:01:04,60.0,479.64,0.0,Card,0.0,Bangalore,Sana,South Thali,Restaurant busy,0.0,2025-01-06,8,Monday,False
96493,3327,Burger Hub,Chinese,2024-11-25 16:43:04,21.0,958.0,0.0,Cash,5.0,Kolkata,Amit,South Thali,Restaurant busy,0.0,2024-11-25,16,Monday,True
55072,8941,Burger Hub,Italian,2025-07-24 23:43:04,27.0,958.0,0.0,Card,5.0,Bangalore,Deepak,Biryani,Restaurant busy,0.0,2025-07-24,23,Thursday,True
33265,3316,Spice Villa,Chinese,2025-01-17 15:35:04,60.0,914.97,0.0,Upi,2.6,Delhi,Kiran,"Burger, Fries",Rider unavailable,70.61,2025-01-17,15,Friday,True
87793,6668,Veggie Point,North Indian,2025-04-26 03:52:04,40.0,958.0,4.54,Cash,0.0,Mumbai,Kiran,South Thali,No cancellation,0.0,2025-04-26,3,Saturday,False
87794,1097,Sushi World,Fast Food,2025-01-08 06:09:04,60.0,958.0,3.1,Cash,0.0,Bangalore,Sana,Biryani,Restaurant busy,0.0,2025-01-08,6,Wednesday,False
81336,6366,Burger Hub,South Indian,2025-06-04 02:51:04,60.0,958.0,0.0,Upi,1.5,Delhi,Harsh,South Thali,Customer Cancelled,554.33,2025-06-04,2,Wednesday,True
84478,1837,Sushi World,North Indian,2025-10-29 20:32:04,96.0,958.0,6.82,Cash,0.0,Mumbai,Harsh,Biryani,Rider unavailable,0.0,2025-10-29,20,Wednesday,False
69436,9402,Biryani Express,North Indian,2025-01-12 13:39:04,60.0,958.0,36.87,Wallet,5.0,Mumbai,Harsh,Biryani,Restaurant busy,0.0,2025-01-12,13,Sunday,True
71290,5113,Spice Villa,South Indian,2024-12-09 05:02:04,60.0,958.0,1.0,Net Banking,0.0,Bangalore,Fatima,South Thali,No cancellation,0.0,2024-12-09,5,Monday,False
14078,5026,Burger Hub,Mexican,2025-01-28 06:39:04,60.0,958.0,36.38,Net Banking,0.0,Mumbai,Deepak,South Thali,Customer Cancelled,0.0,2025-01-28,6,Tuesday,False
59160,1320,Spice Villa,North Indian,2025-07-14 12:26:04,77.0,958.0,9.64,Wallet,5.0,Kolkata,Rohan,Noodles,Restaurant busy,228.49,2025-07-14,12,Monday,True
58294,7579,Spice Villa,Fast Food,2025-08-10 13:05:04,60.0,958.0,0.0,Net Banking,5.0,Bangalore,Sana,"Pizza, Coke",Rider unavailable,0.0,2025-08-10,13,Sunday,True
11463,3754,Café Bliss,North Indian,2025-10-08 01:21:04,60.0,1602.77,14.09,Net Banking,1.7,Bangalore,Kiran,Sushi Set,No cancellation,0.0,2025-10-08,1,Wednesday,True
65569,5797,Noodle House,North Indian,2025-11-11 05:10:04,60.0,938.97,9.19,Cash,0.0,Kolkata,Harsh,"Pizza, Coke",No cancellation,0.0,2025-11-11,5,Tuesday,False
10531,4234,Pizza Craft,Japanese,2024-12-30 13:31:04,60.0,958.0,0.0,Cash,3.7,Kolkata,Kiran,Noodles,Customer Cancelled,0.0,2024-12-30,13,Monday,True
56816,8489,Kebab Street,Mexican,2025-05-08 03:51:04,30.0,871.55,0.0,Card,5.0,Bangalore,Rohan,Noodles,Customer Cancelled,0.0,2025-05-08,3,Thursday,True
64053,4760,Café Bliss,Japanese,2025-06-20 08:00:04,60.0,1323.57,32.27,Cash,0.0,Kolkata,Rohan,Noodles,Restaurant busy,512.05,2025-06-20,8,Friday,False
78624,9483,Tandoori Nights,Fast Food,2025-05-25 17:38:04,60.0,958.0,0.0,Card,4.9,Delhi,Sana,"Pizza, Coke",Customer Cancelled,0.0,2025-05-25,17,Sunday,True
93189,6286,Café Bliss,South Indian,2024-12-22 20:14:04,24.0,958.0,20.96,Card,0.0,Mumbai,Kiran,Noodles,Rider unavailable,696.16,2024-12-22,20,Sunday,False
72566,7835,Biryani Express,Japanese,2025-03-10 12:17:04,104.0,958.0,5.78,Cash,0.0,Mumbai,Sana,Noodles,No cancellation,0.0,2025-03-10,12,Monday,False
96134,7656,Biryani Express,Chinese,2025-10-11 02:13:04,113.0,958.0,18.53,Upi,5.0,Hyderabad,Harsh,Biryani,Rider unavailable,0.0,2025-10-11,2,Saturday,True
49712,1527,Pizza Craft,Italian,2025-02-02 14:00:04,60.0,954.06,22.36,Upi,5.0,Delhi,Sana,Biryani,Rider unavailable,0.0,2025-02-02,14,Sunday,True
22262,5233,Veggie Point,North Indian,2025-04-30 18:12:04,60.0,958.0,0.0,Cash,0.0,Kolkata,Kiran,"Pizza, Coke",Rider unavailable,599.05,2025-04-30,18,Wednesday,False
96073,9252,Café Bliss,Japanese,2025-01-04 11:05:04,56.0,958.0,0.0,Cash,0.0,Pune,Sana,"Pizza, Coke",Restaurant busy,492.74,2025-01-04,11,Saturday,False
82522,4135,Tandoori Nights,Japanese,2025-11-06 07:47:04,82.0,958.0,7.52,Upi,5.0,Pune,Deepak,Sushi Set,Restaurant busy,0.0,2025-11-06,7,Thursday,True
68287,8472,Pizza Craft,Fast Food,2025-03-23 17:29:04,60.0,958.0,0.0,Upi,5.0,Hyderabad,Deepak,Noodles,Customer Cancelled,0.0,2025-03-23,17,Sunday,True
75915,5182,Sushi World,South Indian,2025-04-26 05:55:04,60.0,958.0,2.19,Cash,0.0,Mumbai,Deepak,"Pizza, Coke",No cancellation,0.0,2025-04-26,5,Saturday,False
83064,8119,Tandoori Nights,Chinese,2024-11-25 16:48:04,60.0,1323.52,0.0,Cash,0.0,Kolkata,Sana,Biryani,Rider unavailable,0.0,2024-11-25,16,Monday,False
56114,3471,Café Bliss,Chinese,2025-03-05 01:47:04,60.0,958.0,0.0,Card,1.4,Pune,Kiran,South Thali,Restaurant busy,0.0,2025-03-05,1,Wednesday,True
13345,3753,Veggie Point,Mexican,2025-10-01 11:28:04,60.0,958.0,39.93,Upi,0.0,Kolkata,Sana,"Burger, Fries",No cancellation,0.0,2025-10-01,11,Wednesday,False
53952,1248,Burger Hub,Italian,2025-11-26 08:30:04,60.0,958.0,2.03,Cash,0.0,Delhi,Fatima,"Burger, Fries",Customer Cancelled,0.0,2025-11-26,8,Wednesday,False
19221,7702,Kebab Street,South Indian,2025-08-17 23:56:04,24.0,958.0,0.0,Net Banking,1.6,Mumbai,Kiran,"Pizza, Coke",Rider unavailable,0.0,2025-08-17,23,Sunday,True
36906,6126,Biryani Express,North Indian,2025-11-13 16:53:04,60.0,894.21,24.91,Cash,0.0,Bangalore,Deepak,Noodles,Rider unavailable,391.13,2025-11-13,16,Thursday,False
66798,8654,Tandoori Nights,North Indian,2025-06-26 21:42:04,60.0,1334.51,0.0,Cash,1.9,Delhi,Kiran,"Pizza, Coke",Customer Cancelled,458.44,2025-06-26,21,Thursday,True
46345,4712,Kebab Street,South Indian,2025-03-08 01:24:04,56.0,958.0,0.0,Card,5.0,Bangalore,Rohan,Biryani,Rider unavailable,205.39,2025-03-08,1,Saturday,True
94399,7565,Noodle House,Italian,2025-09-27 05:54:04,60.0,1168.28,0.0,Cash,0.0,Delhi,Kiran,Biryani,Customer Cancelled,294.53,2025-09-27,5,Saturday,False
88762,6713,Pizza Craft,Italian,2025-09-11 04:47:04,60.0,678.29,0.0,Cash,3.7,Hyderabad,Deepak,South Thali,Restaurant busy,396.12,2025-09-11,4,Thursday,True
94953,4033,Pizza Craft,Fast Food,2025-04-24 16:45:04,60.0,958.0,26.17,Cash,5.0,Mumbai,Harsh,Biryani,Restaurant busy,499.3,2025-04-24,16,Thursday,True
96294,4459,Café Bliss,North Indian,2024-12-16 20:45:04,111.0,958.0,5.36,Wallet,0.0,Delhi,Deepak,Noodles,No cancellation,0.0,2024-12-16,20,Monday,False
33867,8438,Veggie Point,Japanese,2025-07-17 16:00:04,60.0,958.0,7.19,Net Banking,0.0,Mumbai,Kiran,Sushi Set,Customer Cancelled,112.1,2025-07-17,16,Thursday,False
64226,6526,Café Bliss,Fast Food,2025-08-19 14:02:04,31.0,1062.24,0.0,Cash,5.0,Kolkata,Deepak,Biryani,Rider unavailable,0.0,2025-08-19,14,Tuesday,True
45429,6891,Burger Hub,North Indian,2025-08-21 07:41:04,80.0,1691.67,0.0,Wallet,3.5,Bangalore,Kiran,South Thali,No cancellation,0.0,2025-08-21,7,Thursday,True
98608,6632,Spice Villa,Italian,2025-04-12 20:16:04,72.0,958.0,0.0,Card,1.9,Kolkata,Harsh,Biryani,Customer Cancelled,241.93,2025-04-12,20,Saturday,True
22687,1199,Sushi World,Mexican,2025-06-03 18:26:04,60.0,344.47,29.68,Net Banking,0.0,Kolkata,Deepak,Biryani,Customer Cancelled,0.0,2025-06-03,18,Tuesday,False
52337,3602,Pizza Craft,Mexican,2025-06-09 08:29:04,79.0,361.68,11.73,Card,3.3,Mumbai,Deepak,Sushi Set,Rider unavailable,0.0,2025-06-09,8,Monday,True
15484,5371,Sushi World,Fast Food,2025-02-24 18:03:04,110.0,958.0,0.0,Card,0.0,Bangalore,Deepak,"Pizza, Coke",No cancellation,0.0,2025-02-24,18,Monday,False
38560,8736,Burger Hub,South Indian,2025-08-30 21:59:04,60.0,958.0,11.7,Upi,5.0,Mumbai,Amit,Noodles,Customer Cancelled,0.0,2025-08-30,21,Saturday,True
39826,6294,Veggie Point,North Indian,2025-05-05 09:25:04,60.0,958.0,35.67,Card,5.0,Pune,Harsh,"Burger, Fries",Rider unavailable,0.0,2025-05-05,9,Monday,True
91127,7464,Tandoori Nights,Japanese,2025-11-10 06:14:04,60.0,481.24,0.0,Net Banking,0.0,Mumbai,Fatima,"Burger, Fries",Customer Cancelled,0.0,2025-11-10,6,Monday,False
13244,3379,Sushi World,Japanese,2024-12-23 01:19:04,72.0,958.0,0.0,Net Banking,5.0,Delhi,Fatima,Noodles,No cancellation,0.0,2024-12-23,1,Monday,True
42330,2531,Pizza Craft,Mexican,2025-07-16 20:23:04,60.0,1366.64,28.17,Cash,0.0,Bangalore,Rohan,South Thali,Customer Cancelled,461.97,2025-07-16,20,Wednesday,False
72063,2867,Burger Hub,North Indian,2025-11-12 07:23:04,54.0,427.72,0.0,Wallet,0.0,Kolkata,Fatima,"Burger, Fries",Customer Cancelled,0.0,2025-11-12,7,Wednesday,False
90001,3123,Café Bliss,Japanese,2025-10-29 00:34:04,58.0,958.0,9.53,Upi,5.0,Kolkata,Sana,Noodles,No cancellation,0.0,2025-10-29,0,Wednesday,True
68051,8865,Spice Villa,North Indian,2025-07-19 14:27:04,60.0,1736.6,0.0,Wallet,5.0,Pune,Harsh,South Thali,No cancellation,0.0,2025-07-19,14,Saturday,True
33504,1352,Kebab Street,Mexican,2025-05-18 11:01:04,60.0,958.0,18.18,Wallet,3.9,Delhi,Fatima,"Pizza, Coke",Rider unavailable,0.0,2025-05-18,11,Sunday,True
99620,6585,Café Bliss,Japanese,2025-02-19 00:45:04,42.0,958.0,0.0,Net Banking,4.7,Delhi,Fatima,Noodles,Customer Cancelled,196.68,2025-02-19,0,Wednesday,True
37672,9464,Burger Hub,Italian,2025-06-30 12:24:04,60.0,958.0,0.0,Card,3.8,Mumbai,Kiran,"Pizza, Coke",Rider unavailable,625.59,2025-06-30,12,Monday,True
34031,6159,Sushi World,Italian,2025-05-06 23:34:04,60.0,958.0,0.0,Upi,4.2,Hyderabad,Fatima,Sushi Set,Rider unavailable,0.0,2025-05-06,23,Tuesday,True
27321,4212,Noodle House,Japanese,2025-11-25 05:30:04,60.0,831.4,38.86,Upi,0.0,Delhi,Amit,"Burger, Fries",Rider unavailable,0.0,2025-11-25,5,Tuesday,False
67907,3520,Burger Hub,Italian,2025-06-06 17:49:04,60.0,529.36,24.14,Net Banking,0.0,Bangalore,Sana,"Burger, Fries",No cancellation,0.0,2025-06-06,17,Friday,False
21803,5248,Tandoori Nights,Fast Food,2024-12-30 21:53:04,60.0,958.0,0.0,Cash,3.8,Kolkata,Kiran,South Thali,Restaurant busy,0.0,2024-12-30,21,Monday,True
36809,7634,Spice Villa,Italian,2025-06-09 06:16:04,60.0,1653.23,8.2,Upi,5.0,Bangalore,Fatima,Noodles,No cancellation,0.0,2025-06-09,6,Monday,True
35552,1149,Spice Villa,Italian,2025-06-21 21:50:04,60.0,958.0,0.0,Upi,5.0,Pune,Fatima,"Pizza, Coke",No cancellation,0.0,2025-06-21,21,Saturday,True
27166,9522,Burger Hub,Italian,2025-03-10 20:40:04,40.0,958.0,0.0,Cash,5.0,Pune,Fatima,South Thali,Restaurant busy,0.0,2025-03-10,20,Monday,True
14780,6490,Veggie Point,North Indian,2025-09-21 02:20:04,60.0,958.0,24.04,Card,1.1,Kolkata,Rohan,Biryani,Restaurant busy,418.09,2025-09-21,2,Sunday,True
22348,1675,Noodle House,South Indian,2025-11-11 14:15:04,60.0,958.0,0.0,Wallet,5.0,Delhi,Fatima,Noodles,Restaurant busy,0.0,2025-11-11,14,Tuesday,True
25585,8963,Spice Villa,Japanese,2025-09-23 23:20:04,51.0,958.0,13.0,Card,0.0,Hyderabad,Harsh,"Burger, Fries",Customer Cancelled,96.96,2025-09-23,23,Tuesday,False
44851,8755,Burger Hub,Italian,2025-06-26 07:59:04,60.0,958.0,0.0,Card,0.0,Delhi,Kiran,"Burger, Fries",No cancellation,0.0,2025-06-26,7,Thursday,False
12957,9492,Biryani Express,Italian,2025-04-15 21:04:04,60.0,445.01,0.0,Cash,3.7,Pune,Harsh,Noodles,No cancellation,0.0,2025-04-15,21,Tuesday,True
86461,6097,Biryani Express,Italian,2025-08-26 22:26:04,70.0,958.0,0.0,Wallet,5.0,Hyderabad,Rohan,Noodles,Customer Cancelled,0.0,2025-08-26,22,Tuesday,True
96704,2521,Spice Villa,Mexican,2024-12-02 12:37:04,104.0,958.0,0.0,Cash,2.0,Bangalore,Kiran,Biryani,Customer Cancelled,0.0,2024-12-02,12,Monday,True
39547,7750,Noodle House,Japanese,2025-01-20 17:50:04,60.0,958.0,28.53,Wallet,5.0,Bangalore,Kiran,Sushi Set,No cancellation,0.0,2025-01-20,17,Monday,True
64789,6565,Kebab Street,Chinese,2025-07-14 06:29:04,60.0,958.0,0.0,Upi,4.4,Bangalore,Rohan,Sushi Set,Customer Cancelled,93.54,2025-07-14,6,Monday,True
97128,2317,Sushi World,South Indian,2024-12-30 11:01:04,60.0,958.0,0.0,Card,0.0,Delhi,Kiran,Sushi Set,No cancellation,0.0,2024-12-30,11,Monday,False
78917,2723,Spice Villa,Italian,2025-03-10 22:34:04,37.0,958.0,0.0,Upi,4.5,Kolkata,Fatima,"Burger, Fries",Restaurant busy,0.0,2025-03-10,22,Monday,True
37630,4967,Tandoori Nights,Japanese,2024-12-06 18:14:04,60.0,1452.83,38.13,Upi,5.0,Delhi,Rohan,South Thali,Rider unavailable,469.05,2024-12-06,18,Friday,True
29647,9765,Tandoori Nights,Chinese,2025-07-22 13:57:04,60.0,371.64,0.0,Wallet,5.0,Pune,Rohan,Sushi Set,No cancellation,0.0,2025-07-22,13,Tuesday,True
87958,9563,Kebab Street,North Indian,2025-07-11 15:24:04,60.0,584.91,0.0,Upi,5.0,Mumbai,Harsh,Noodles,Restaurant busy,0.0,2025-07-11,15,Friday,True
55279,3676,Spice Villa,Italian,2025-10-23 01:16:04,60.0,958.0,0.0,Card,4.3,Kolkata,Kiran,Biryani,No cancellation,0.0,2025-10-23,1,Thursday,True
11192,9062,Noodle House,Fast Food,2025-01-16 03:17:04,60.0,958.0,0.0,Upi,2.1,Pune,Fatima,Biryani,No cancellation,0.0,2025-01-16,3,Thursday,True
77979,9450,Sushi World,Mexican,2025-07-01 07:13:04,60.0,207.91,22.23,Upi,3.9,Pune,Kiran,Noodles,Restaurant busy,0.0,2025-07-01,7,Tuesday,True
13928,8408,Café Bliss,Fast Food,2025-08-30 10:12:04,34.0,958.0,0.0,Upi,5.0,Delhi,Harsh,"Pizza, Coke",No cancellation,0.0,2025-08-30,10,Saturday,True
22039,8102,Pizza Craft,Italian,2025-01-18 13:14:04,60.0,1434.0,0.0,Upi,5.0,Bangalore,Deepak,Biryani,Rider unavailable,686.06,2025-01-18,13,Saturday,True
17834,1796,Café Bliss,Chinese,2025-03-11 09:00:04,65.0,958.0,21.13,Cash,5.0,Mumbai,Sana,"Burger, Fries",Restaurant busy,461.22,2025-03-11,9,Tuesday,True
52188,8737,Spice Villa,Fast Food,2025-04-07 05:51:04,60.0,958.0,0.0,Upi,0.0,Pune,Sana,South Thali,Customer Cancelled,328.72,2025-04-07,5,Monday,False
59227,1084,Biryani Express,Japanese,2025-04-17 17:30:04,60.0,958.0,0.0,Cash,0.0,Bangalore,Kiran,"Burger, Fries",No cancellation,0.0,2025-04-17,17,Thursday,False
33347,1107,Sushi World,Italian,2025-02-08 02:36:04,92.0,958.0,0.0,Net Banking,0.0,Delhi,Rohan,Biryani,Customer Cancelled,0.0,2025-02-08,2,Saturday,False
21744,5110,Spice Villa,North Indian,2024-12-27 21:11:04,60.0,958.0,0.0,Upi,4.1,Pune,Fatima,"Pizza, Coke",Customer Cancelled,484.34,2024-12-27,21,Friday,True
46112,1608,Kebab Street,Fast Food,2025-03-30 19:37:04,60.0,958.0,0.0,Cash,0.0,Kolkata,Amit,"Burger, Fries",Rider unavailable,0.0,2025-03-30,19,Sunday,False
60175,9027,Kebab Street,Italian,2025-11-04 12:34:04,60.0,958.0,24.23,Cash,4.4,Hyderabad,Deepak,Biryani,Restaurant busy,0.0,2025-11-04,12,Tuesday,True
89815,3184,Noodle House,Italian,2024-12-23 16:47:04,60.0,958.0,32.77,Cash,5.0,Kolkata,Rohan,Noodles,Rider unavailable,236.17,2024-12-23,16,Monday,True
61681,7816,Spice Villa,South Indian,2025-07-16 17:19:04,60.0,983.53,3.88,Net Banking,0.0,Pune,Kiran,"Burger, Fries",Rider unavailable,0.0,2025-07-16,17,Wednesday,False
23975,7929,Spice Villa,Chinese,2025-09-21 15:30:04,75.0,958.0,0.0,Wallet,2.6,Bangalore,Harsh,Noodles,No cancellation,0.0,2025-09-21,15,Sunday,True
28204,2943,Spice Villa,North Indian,2025-08-30 03:22:04,60.0,1142.85,6.6,Cash,5.0,Pune,Rohan,"Pizza, Coke",Customer Cancelled,656.36,2025-08-30,3,Saturday,True
73901,1313,Spice Villa,Japanese,2025-02-27 00:08:04,60.0,365.98,0.0,Net Banking,0.0,Hyderabad,Harsh,Biryani,No cancellation,0.0,2025-02-27,0,Thursday,False
27820,2222,Noodle House,Mexican,2024-12-28 10:31:04,60.0,958.0,17.62,Upi,5.0,Mumbai,Sana,Biryani,No cancellation,0.0,2024-12-28,10,Saturday,True
79663,8480,Sushi World,North Indian,2025-01-29 08:23:04,99.0,958.0,0.0,Cash,5.0,Delhi,Deepak,Biryani,Customer Cancelled,273.34,2025-01-29,8,Wednesday,True
